id,user_id,objective_name,state,start_date,due_date
21780,186,Goal - 21780,completed,2020-12-31,2021-06-30
21781,140,Goal - 21781,completed,2020-12-31,2021-03-31
21781,160,Goal - 21781,completed,2020-12-31,2021-03-31
21781,177,Goal - 21781,completed,2020-12-31,2021-03-31
21781,215,Goal - 21781,completed,2020-12-31,2021-03-31
21782,229,Goal - 21782,deleted,2020-12-31,2021-05-31
21783,259,Goal - 21783,running,2020-12-31,2021-03-31
21784,259,Goal - 21784,running,2020-12-31,2021-03-31
21785,344,Goal - 21785,running,2020-12-31,2021-03-31
21786,215,Goal - 21786,running,2020-12-31,2021-03-31
21787,160,Goal - 21787,completed,2020-12-31,2021-03-31
21787,215,Goal - 21787,completed,2020-12-31,2021-03-31
21787,219,Goal - 21787,completed,2020-12-31,2021-03-31
21788,124,Goal - 21788,completed,2020-12-31,2021-03-31
21788,152,Goal - 21788,completed,2020-12-31,2021-03-31
21788,223,Goal - 21788,completed,2020-12-31,2021-03-31
21789,152,Goal - 21789,completed,2020-12-31,2021-03-31
21790,152,Goal - 21790,completed,2020-12-31,2021-03-31
21791,306,Goal - 21791,running,2020-12-31,2021-03-31
21792,140,Goal - 21792,completed,2020-12-31,2021-03-31
21792,160,Goal - 21792,completed,2020-12-31,2021-03-31
21792,177,Goal - 21792,completed,2020-12-31,2021-03-31
21792,215,Goal - 21792,completed,2020-12-31,2021-03-31
21792,219,Goal - 21792,completed,2020-12-31,2021-03-31
21793,268,Goal - 21793,running,2020-12-31,2021-12-31
21794,268,Goal - 21794,running,2020-12-31,2021-12-31
21795,268,Goal - 21795,running,2020-12-31,2021-12-31
21796,124,Goal - 21796,completed,2020-12-31,2021-03-31
21796,152,Goal - 21796,completed,2020-12-31,2021-03-31
21797,268,Goal - 21797,running,2020-12-31,2021-12-31
21799,268,Goal - 21799,running,2020-12-31,2021-12-31
21800,140,Goal - 21800,completed,2020-12-31,2021-12-31
21800,160,Goal - 21800,completed,2020-12-31,2021-12-31
21800,177,Goal - 21800,completed,2020-12-31,2021-12-31
21800,215,Goal - 21800,completed,2020-12-31,2021-12-31
21800,219,Goal - 21800,completed,2020-12-31,2021-12-31
21801,268,Goal - 21801,running,2020-12-31,2021-12-31
21802,134,Goal - 21802,running,2020-12-31,2021-12-31
21802,205,Goal - 21802,running,2020-12-31,2021-12-31
21803,212,Goal - 21803,running,2020-12-31,2021-12-31
21804,130,Goal - 21804,completed,2020-12-31,2021-04-01
21805,1074,Goal - 21805,completed,2020-12-31,2021-03-31
21806,1074,Goal - 21806,deleted,2020-12-31,2021-03-31
21807,205,Goal - 21807,deleted,2020-12-31,2021-03-31
21808,205,Goal - 21808,deleted,2020-12-31,2021-03-31
21809,205,Goal - 21809,deleted,2020-12-31,2021-03-31
21810,205,Goal - 21810,deleted,2020-12-31,2021-03-31
21811,1074,Goal - 21811,running,2020-12-31,2021-03-31
21812,1074,Goal - 21812,deleted,2020-12-31,2021-03-31
21813,205,Goal - 21813,deleted,2020-12-31,2021-03-31
21814,1074,Goal - 21814,running,2020-12-31,2021-03-31
21815,124,Goal - 21815,completed,2020-12-31,2021-03-31
21815,152,Goal - 21815,completed,2020-12-31,2021-03-31
21816,1074,Goal - 21816,deleted,2020-12-31,2021-03-31
21817,205,Goal - 21817,deleted,2020-12-31,2021-03-31
21818,307,Goal - 21818,deleted,2020-12-31,2021-12-31
21819,307,Goal - 21819,deleted,2020-12-31,2021-12-31
21820,307,Goal - 21820,deleted,2020-12-31,2021-12-31
21821,307,Goal - 21821,deleted,2020-12-31,2021-12-31
21822,205,Goal - 21822,deleted,2020-12-31,2021-03-31
21823,134,Goal - 21823,running,2020-12-31,2021-10-31
21823,205,Goal - 21823,running,2020-12-31,2021-10-31
21824,1074,Goal - 21824,deleted,2020-12-31,2021-03-31
21825,307,Goal - 21825,deleted,2020-12-31,2021-12-31
21826,307,Goal - 21826,deleted,2020-12-31,2021-12-31
21827,307,Goal - 21827,deleted,2020-12-31,2021-12-31
21828,307,Goal - 21828,deleted,2020-12-31,2021-12-31
21829,188,Goal - 21829,running,2020-12-31,2021-12-31
21830,188,Goal - 21830,running,2020-12-31,2021-12-31
21831,188,Goal - 21831,running,2020-12-31,2021-12-31
21832,307,Goal - 21832,completed,2020-12-31,2021-03-31
21833,307,Goal - 21833,completed,2020-12-31,2021-03-31
21834,1074,Goal - 21834,running,2020-12-31,2021-03-31
21835,307,Goal - 21835,completed,2020-12-31,2021-03-31
21836,307,Goal - 21836,completed,2020-12-31,2021-03-31
21838,307,Goal - 21838,completed,2020-12-31,2021-03-31
21840,307,Goal - 21840,completed,2020-12-31,2021-03-31
21841,1074,Goal - 21841,running,2020-12-31,2021-03-31
21842,307,Goal - 21842,completed,2020-12-31,2021-03-31
21843,307,Goal - 21843,completed,2020-12-31,2021-03-31
21844,1074,Goal - 21844,running,2020-12-31,2021-03-31
21845,307,Goal - 21845,completed,2020-12-31,2021-03-31
21846,1074,Goal - 21846,running,2020-12-31,2021-03-31
21848,1074,Goal - 21848,running,2020-12-31,2021-03-31
21851,1074,Goal - 21851,deleted,2020-12-31,2021-03-31
21852,1074,Goal - 21852,deleted,2020-12-31,2021-03-31
21853,1074,Goal - 21853,running,2020-12-31,2021-03-31
21854,1074,Goal - 21854,running,2020-12-31,2021-03-31
21855,199,Goal - 21855,completed,2020-12-31,2021-03-31
21856,141,Goal - 21856,completed,2020-12-31,2021-03-31
21857,1074,Goal - 21857,running,2020-12-31,2021-03-31
21858,217,Goal - 21858,completed,2020-12-31,2021-03-31
21865,259,Goal - 21865,running,2020-12-31,2021-03-31
21866,152,Goal - 21866,completed,2020-12-31,2021-03-31
21866,217,Goal - 21866,completed,2020-12-31,2021-03-31
21867,259,Goal - 21867,running,2020-12-31,2021-03-31
21868,259,Goal - 21868,deleted,2020-12-31,2021-03-31
21869,212,Goal - 21869,deleted,2020-12-31,2021-03-31
21870,217,Goal - 21870,completed,2020-12-31,2021-03-31
21871,212,Goal - 21871,completed,2020-12-31,2021-12-31
21872,152,Goal - 21872,completed,2020-12-31,2021-03-31
21872,217,Goal - 21872,completed,2020-12-31,2021-03-31
21873,259,Goal - 21873,running,2020-12-31,2021-03-31
21875,321,Goal - 21875,completed,2020-12-31,2021-06-30
21876,321,Goal - 21876,completed,2020-12-31,2021-06-30
21877,321,Goal - 21877,completed,2020-12-31,2021-06-30
21878,321,Goal - 21878,completed,2020-12-31,2021-06-30
21879,321,Goal - 21879,completed,2020-12-31,2021-06-30
21880,321,Goal - 21880,completed,2020-12-31,2021-06-30
21881,321,Goal - 21881,completed,2020-12-31,2021-06-30
21882,321,Goal - 21882,completed,2020-12-31,2021-06-30
21883,321,Goal - 21883,completed,2020-12-31,2021-06-30
21884,321,Goal - 21884,completed,2020-12-31,2021-06-30
21885,321,Goal - 21885,completed,2020-12-31,2021-06-30
21886,321,Goal - 21886,completed,2020-12-31,2021-06-30
21887,321,Goal - 21887,completed,2020-12-31,2021-06-30
21888,321,Goal - 21888,completed,2020-12-31,2021-06-30
21890,152,Goal - 21890,completed,2020-12-31,2021-03-31
21891,217,Goal - 21891,running,2020-12-31,2021-12-31
21892,135,Goal - 21892,completed,2020-12-31,2021-03-31
21892,183,Goal - 21892,completed,2020-12-31,2021-03-31
21892,203,Goal - 21892,completed,2020-12-31,2021-03-31
21893,223,Goal - 21893,running,2020-12-31,2021-12-31
21894,1074,Goal - 21894,running,2020-12-31,2021-03-31
21895,183,Goal - 21895,completed,2020-12-31,2021-03-31
21896,135,Goal - 21896,completed,2020-12-31,2021-03-31
21896,183,Goal - 21896,completed,2020-12-31,2021-03-31
21897,135,Goal - 21897,completed,2020-12-31,2021-03-31
21897,183,Goal - 21897,completed,2020-12-31,2021-03-31
21898,293,Goal - 21898,running,2020-12-31,2021-06-30
21899,293,Goal - 21899,running,2020-12-31,2021-03-31
21900,293,Goal - 21900,running,2020-12-31,2021-03-31
21901,293,Goal - 21901,running,2020-12-31,2021-03-31
21902,293,Goal - 21902,deleted,2020-12-31,2021-03-31
21903,293,Goal - 21903,deleted,2020-12-31,2021-03-31
21904,293,Goal - 21904,deleted,2020-12-31,2021-03-31
21905,293,Goal - 21905,deleted,2020-12-31,2021-03-31
21906,1074,Goal - 21906,running,2020-12-31,2021-03-31
21907,203,Goal - 21907,completed,2020-12-31,2021-12-31
21908,203,Goal - 21908,completed,2020-12-31,2021-12-31
21909,1074,Goal - 21909,running,2020-12-31,2021-03-31
21910,293,Goal - 21910,running,2020-12-31,2021-06-30
21911,293,Goal - 21911,running,2020-12-31,2021-03-31
21912,293,Goal - 21912,running,2020-12-31,2021-03-31
21913,293,Goal - 21913,running,2020-12-31,2021-03-31
21914,293,Goal - 21914,running,2020-12-31,2021-06-30
21915,293,Goal - 21915,running,2020-12-31,2021-03-31
21916,293,Goal - 21916,running,2020-12-31,2021-03-31
21917,293,Goal - 21917,running,2020-12-31,2021-03-31
21918,273,Goal - 21918,running,2020-12-31,2021-03-31
21919,273,Goal - 21919,running,2020-12-31,2021-03-31
21920,273,Goal - 21920,running,2020-12-31,2021-03-31
21921,273,Goal - 21921,running,2020-12-31,2021-03-31
21922,273,Goal - 21922,running,2020-12-31,2021-03-31
21923,273,Goal - 21923,running,2020-12-31,2021-03-31
21924,536,Goal - 21924,running,2020-12-31,2021-12-31
21925,536,Goal - 21925,running,2020-12-31,2021-12-31
21926,293,Goal - 21926,running,2020-12-31,2021-06-30
21927,293,Goal - 21927,running,2020-12-31,2021-03-31
21928,293,Goal - 21928,running,2020-12-31,2021-03-31
21929,536,Goal - 21929,running,2020-12-31,2021-12-31
21930,536,Goal - 21930,running,2020-12-31,2021-12-31
21931,536,Goal - 21931,deleted,2020-12-31,2021-12-31
21932,536,Goal - 21932,deleted,2020-12-31,2021-12-31
21933,293,Goal - 21933,running,2020-12-31,2021-06-30
21934,293,Goal - 21934,running,2020-12-31,2021-03-31
21935,293,Goal - 21935,running,2020-12-31,2021-03-31
21936,293,Goal - 21936,running,2020-12-31,2021-03-31
21937,536,Goal - 21937,running,2020-12-31,2021-12-31
21938,536,Goal - 21938,running,2020-12-31,2021-12-31
21939,536,Goal - 21939,running,2020-12-31,2021-12-31
21940,312,Goal - 21940,running,2020-12-31,2021-12-31
21941,293,Goal - 21941,completed,2020-12-31,2021-03-31
21942,293,Goal - 21942,deleted,2020-12-31,2021-03-31
21943,293,Goal - 21943,deleted,2020-12-31,2021-03-31
21944,312,Goal - 21944,running,2020-12-31,2021-12-31
21945,536,Goal - 21945,running,2020-12-31,2021-12-31
21946,217,Goal - 21946,completed,2020-12-31,2021-03-31
21947,273,Goal - 21947,running,2020-12-31,2021-03-31
21948,273,Goal - 21948,running,2020-12-31,2021-03-31
21949,273,Goal - 21949,running,2020-12-31,2021-03-31
21950,273,Goal - 21950,running,2020-12-31,2021-03-31
21951,273,Goal - 21951,running,2020-12-31,2021-03-31
21952,273,Goal - 21952,running,2020-12-31,2021-03-31
21953,246,Goal - 21953,completed,2020-12-31,2021-03-31
21954,246,Goal - 21954,running,2020-12-31,2021-03-31
21955,246,Goal - 21955,running,2020-12-31,2021-03-31
21956,246,Goal - 21956,running,2020-12-31,2021-03-31
21957,246,Goal - 21957,running,2020-12-31,2021-03-31
21958,246,Goal - 21958,running,2020-12-31,2021-03-31
21959,246,Goal - 21959,running,2020-12-31,2021-03-31
21960,246,Goal - 21960,running,2020-12-31,2021-03-31
21961,246,Goal - 21961,running,2020-12-31,2021-03-31
21962,246,Goal - 21962,running,2020-12-31,2021-03-31
21963,246,Goal - 21963,running,2020-12-31,2021-03-31
21964,246,Goal - 21964,running,2020-12-31,2021-03-31
21965,246,Goal - 21965,running,2020-12-31,2021-03-31
21966,246,Goal - 21966,running,2020-12-31,2021-03-31
21967,246,Goal - 21967,running,2020-12-31,2021-03-31
21968,246,Goal - 21968,running,2020-12-31,2021-03-31
21969,246,Goal - 21969,running,2020-12-31,2021-03-31
21970,223,Goal - 21970,completed,2020-12-31,2021-03-31
21981,293,Goal - 21981,completed,2020-12-31,2021-03-31
21982,293,Goal - 21982,deleted,2020-12-31,2021-03-31
21983,232,Goal - 21983,running,2020-12-31,2021-03-31
21984,134,Goal - 21984,completed,2020-12-31,2021-03-31
21985,134,Goal - 21985,completed,2020-12-31,2021-03-31
21986,1074,Goal - 21986,running,2020-12-31,2021-12-31
21987,232,Goal - 21987,running,2020-12-31,2021-03-31
21988,153,Goal - 21988,completed,2020-12-31,2021-03-31
21989,153,Goal - 21989,completed,2020-12-31,2021-03-31
21990,232,Goal - 21990,running,2020-12-31,2021-03-31
21991,153,Goal - 21991,completed,2020-12-31,2021-03-31
21992,153,Goal - 21992,completed,2020-12-31,2021-03-31
21993,287,Goal - 21993,running,2020-12-31,2021-03-31
21994,134,Goal - 21994,completed,2020-12-31,2021-03-31
21995,153,Goal - 21995,completed,2020-12-31,2021-03-31
21996,1074,Goal - 21996,running,2020-12-31,2021-12-31
21998,199,Goal - 21998,completed,2020-12-31,2021-03-31
21999,1074,Goal - 21999,running,2020-12-31,2021-12-31
22000,142,Goal - 22000,completed,2020-12-31,2021-03-31
22002,1074,Goal - 22002,running,2020-12-31,2021-12-31
22003,153,Goal - 22003,completed,2020-12-31,2021-03-31
22005,130,Goal - 22005,completed,2020-12-31,2021-04-01
22007,312,Goal - 22007,running,2020-12-31,2021-12-31
22008,130,Goal - 22008,completed,2020-12-31,2021-04-01
22009,217,Goal - 22009,completed,2020-12-31,2021-03-31
22010,223,Goal - 22010,completed,2020-12-31,2021-03-31
22011,130,Goal - 22011,completed,2020-12-31,2021-04-01
22012,142,Goal - 22012,completed,2020-12-31,2021-03-31
22013,142,Goal - 22013,completed,2020-12-31,2021-03-31
22014,142,Goal - 22014,completed,2020-12-31,2021-03-31
22015,142,Goal - 22015,completed,2020-12-31,2021-03-31
22016,142,Goal - 22016,completed,2020-12-31,2021-03-31
22017,142,Goal - 22017,completed,2020-12-31,2021-03-31
22018,142,Goal - 22018,completed,2020-12-31,2021-03-31
22019,142,Goal - 22019,completed,2020-12-31,2021-03-31
22020,142,Goal - 22020,completed,2020-12-31,2021-03-31
22021,142,Goal - 22021,completed,2020-12-31,2021-03-31
22022,142,Goal - 22022,completed,2020-12-31,2021-03-31
22023,142,Goal - 22023,completed,2020-12-31,2021-03-31
22024,142,Goal - 22024,completed,2020-12-31,2021-03-31
22025,142,Goal - 22025,completed,2020-12-31,2021-03-31
22026,142,Goal - 22026,completed,2020-12-31,2021-03-31
22027,142,Goal - 22027,completed,2020-12-31,2021-03-31
22028,142,Goal - 22028,completed,2020-12-31,2021-03-31
22029,260,Goal - 22029,completed,2020-12-31,2021-03-31
22030,260,Goal - 22030,completed,2020-12-31,2021-03-31
22031,290,Goal - 22031,running,2020-12-31,2021-03-31
22032,364,Goal - 22032,running,2020-12-31,2021-03-31
22033,61,Goal - 22033,running,2020-12-31,2021-03-31
22034,260,Goal - 22034,completed,2020-12-31,2021-03-31
22035,260,Goal - 22035,completed,2020-12-31,2021-03-31
22036,357,Goal - 22036,running,2020-12-31,2021-03-31
22037,199,Goal - 22037,completed,2020-12-31,2021-03-31
22038,299,Goal - 22038,running,2020-12-31,2021-03-31
22039,199,Goal - 22039,completed,2020-12-31,2021-03-31
22040,117,Goal - 22040,completed,2020-12-31,2021-03-31
22041,117,Goal - 22041,completed,2020-12-31,2021-03-31
22042,199,Goal - 22042,completed,2020-12-31,2021-03-31
22043,117,Goal - 22043,completed,2020-12-31,2021-03-31
22044,117,Goal - 22044,completed,2020-12-31,2021-03-31
22046,1040,Goal - 22046,completed,2020-12-31,2021-03-31
22047,1040,Goal - 22047,running,2020-12-31,2021-03-31
22048,1040,Goal - 22048,running,2020-12-31,2021-03-31
22050,781,Goal - 22050,running,2020-12-31,2021-12-31
22051,781,Goal - 22051,running,2020-12-31,2021-12-31
22051,809,Goal - 22051,running,2020-12-31,2021-12-31
22052,781,Goal - 22052,completed,2020-12-31,2021-12-31
22054,781,Goal - 22054,completed,2020-12-31,2021-12-31
22055,781,Goal - 22055,completed,2020-12-31,2021-12-31
22056,781,Goal - 22056,running,2020-12-31,2021-03-31
22057,781,Goal - 22057,running,2020-12-31,2021-04-30
22058,781,Goal - 22058,running,2020-12-31,2021-12-31
22059,781,Goal - 22059,running,2020-12-31,2021-12-31
22060,781,Goal - 22060,running,2020-12-31,2021-12-31
22061,781,Goal - 22061,running,2020-12-31,2021-12-31
22062,781,Goal - 22062,running,2020-12-31,2021-12-31
22063,781,Goal - 22063,running,2020-12-31,2021-12-31
22064,781,Goal - 22064,running,2020-12-31,2021-12-31
22065,781,Goal - 22065,running,2020-12-31,2021-12-31
22066,781,Goal - 22066,running,2020-12-31,2021-12-31
22067,781,Goal - 22067,running,2020-12-31,2021-12-31
22068,781,Goal - 22068,running,2020-12-31,2021-12-31
22069,781,Goal - 22069,running,2020-12-31,2021-12-31
22070,807,Goal - 22070,running,2020-12-31,2021-03-31
22071,781,Goal - 22071,running,2020-12-31,2021-12-31
22073,407,Goal - 22073,running,2020-12-31,2021-12-31
22074,407,Goal - 22074,deleted,2020-12-31,2021-12-31
22075,407,Goal - 22075,deleted,2020-12-31,2021-12-31
22076,407,Goal - 22076,running,2020-12-31,2021-12-31
22077,407,Goal - 22077,running,2020-12-31,2021-12-31
22078,407,Goal - 22078,deleted,2020-12-31,2021-12-31
22079,407,Goal - 22079,deleted,2020-12-31,2021-12-31
22080,407,Goal - 22080,running,2020-12-31,2021-12-31
22088,254,Goal - 22088,deleted,2020-12-31,2021-03-17
22102,179,Goal - 22102,completed,2020-12-31,2021-03-31
22103,179,Goal - 22103,completed,2020-12-31,2021-03-31
22104,132,Goal - 22104,completed,2020-12-31,2021-04-01
22105,179,Goal - 22105,completed,2020-12-31,2021-03-31
22106,179,Goal - 22106,completed,2020-12-31,2021-03-31
22107,190,Goal - 22107,deleted,2020-12-31,2021-04-01
22108,190,Goal - 22108,completed,2020-12-31,2021-03-31
22109,190,Goal - 22109,completed,2020-12-31,2021-03-31
22110,190,Goal - 22110,completed,2020-12-31,2021-04-01
22111,199,Goal - 22111,completed,2020-12-31,2021-03-31
22112,199,Goal - 22112,completed,2020-12-31,2021-03-31
22113,141,Goal - 22113,completed,2020-12-31,2021-03-31
22114,141,Goal - 22114,completed,2020-12-31,2021-03-31
22115,141,Goal - 22115,completed,2020-12-31,2021-03-31
22116,141,Goal - 22116,completed,2020-12-31,2021-03-31
22117,141,Goal - 22117,completed,2020-12-31,2021-03-31
22118,141,Goal - 22118,completed,2020-12-31,2021-03-31
22119,141,Goal - 22119,completed,2020-12-31,2021-03-31
22120,141,Goal - 22120,deleted,2020-12-31,2021-03-31
22121,141,Goal - 22121,completed,2020-12-31,2021-03-31
22122,141,Goal - 22122,completed,2020-12-31,2021-03-31
22123,141,Goal - 22123,completed,2020-12-31,2021-03-31
22124,141,Goal - 22124,running,2020-12-31,2021-03-31
22125,141,Goal - 22125,running,2020-12-31,2021-03-31
22126,141,Goal - 22126,running,2020-12-31,2021-03-31
22127,141,Goal - 22127,running,2020-12-31,2021-03-31
22128,141,Goal - 22128,running,2020-12-31,2021-03-31
22129,1011,Goal - 22129,running,2020-12-31,2021-03-31
22130,1011,Goal - 22130,running,2020-12-31,2021-03-31
22145,247,Goal - 22145,running,2020-12-31,2021-06-30
22146,247,Goal - 22146,running,2020-12-31,2021-06-30
22147,247,Goal - 22147,running,2020-12-31,2021-06-30
22148,247,Goal - 22148,running,2020-12-31,2021-06-30
22149,247,Goal - 22149,running,2020-12-31,2021-06-30
22150,247,Goal - 22150,running,2020-12-31,2021-06-30
22151,247,Goal - 22151,running,2020-12-31,2021-06-30
22152,247,Goal - 22152,running,2020-12-31,2021-06-30
22153,247,Goal - 22153,running,2020-12-31,2021-06-30
22157,187,Goal - 22157,running,2020-12-31,2021-03-31
22158,187,Goal - 22158,running,2020-12-31,2021-03-31
22159,187,Goal - 22159,running,2020-12-31,2021-03-31
22160,187,Goal - 22160,running,2020-12-31,2021-03-31
22161,187,Goal - 22161,running,2020-12-31,2021-03-31
22162,235,Goal - 22162,completed,2020-12-31,2021-03-31
22163,235,Goal - 22163,running,2020-12-31,2021-03-31
22165,235,Goal - 22165,completed,2020-12-31,2021-03-31
22166,235,Goal - 22166,running,2020-12-31,2021-03-31
22167,143,Goal - 22167,deleted,2020-12-31,2021-03-31
22168,143,Goal - 22168,deleted,2020-12-31,2021-03-31
22169,133,Goal - 22169,completed,2020-12-31,2021-03-31
22170,133,Goal - 22170,completed,2020-12-31,2021-03-31
22171,133,Goal - 22171,completed,2020-12-31,2021-03-31
22172,133,Goal - 22172,completed,2020-12-31,2021-03-31
22173,133,Goal - 22173,completed,2020-12-31,2021-03-31
22174,133,Goal - 22174,completed,2020-12-31,2021-03-31
22175,133,Goal - 22175,running,2020-12-31,2021-03-31
22176,133,Goal - 22176,completed,2020-12-31,2021-03-31
22177,133,Goal - 22177,running,2020-12-31,2021-03-31
22178,133,Goal - 22178,running,2020-12-31,2021-03-31
22179,133,Goal - 22179,running,2020-12-31,2021-03-31
22180,133,Goal - 22180,running,2020-12-31,2021-03-31
22181,133,Goal - 22181,running,2020-12-31,2021-03-31
22182,143,Goal - 22182,running,2020-12-31,2021-03-31
22183,143,Goal - 22183,running,2020-12-31,2021-03-31
22184,143,Goal - 22184,running,2020-12-31,2021-03-31
22185,143,Goal - 22185,running,2020-12-31,2021-03-31
22186,143,Goal - 22186,running,2020-12-31,2021-03-31
22187,143,Goal - 22187,running,2020-12-31,2021-03-31
22188,143,Goal - 22188,running,2020-12-31,2021-03-31
22189,143,Goal - 22189,running,2020-12-31,2021-03-31
22190,143,Goal - 22190,running,2020-12-31,2021-03-31
22191,143,Goal - 22191,running,2020-12-31,2021-03-31
22192,143,Goal - 22192,running,2020-12-31,2021-03-31
22193,143,Goal - 22193,running,2020-12-31,2021-03-31
22194,294,Goal - 22194,running,2020-12-31,2021-06-30
22195,294,Goal - 22195,deleted,2020-12-31,2021-06-30
22196,294,Goal - 22196,deleted,2020-12-31,2021-06-30
22197,294,Goal - 22197,deleted,2020-12-31,2021-06-30
22198,294,Goal - 22198,running,2020-12-31,2021-06-30
22199,294,Goal - 22199,running,2020-12-31,2021-06-30
22200,294,Goal - 22200,running,2020-12-31,2021-06-30
22201,294,Goal - 22201,running,2020-12-31,2021-06-30
22202,294,Goal - 22202,running,2020-12-31,2021-06-30
22203,294,Goal - 22203,running,2020-12-31,2021-06-30
22204,132,Goal - 22204,completed,2020-12-31,2021-03-31
22205,132,Goal - 22205,completed,2020-12-31,2021-03-31
22206,132,Goal - 22206,completed,2020-12-31,2021-03-31
22207,233,Goal - 22207,completed,2020-12-31,2021-03-31
22208,233,Goal - 22208,completed,2020-12-31,2021-12-31
22219,310,Goal - 22219,running,2020-12-31,2021-12-31
22220,310,Goal - 22220,running,2020-12-31,2021-12-31
22221,310,Goal - 22221,running,2020-12-31,2021-12-31
22222,310,Goal - 22222,running,2020-12-31,2021-12-31
22223,255,Goal - 22223,deleted,2020-12-31,2021-12-31
22229,310,Goal - 22229,running,2020-12-31,2021-12-31
22231,42,Goal - 22231,deleted,2020-12-31,2021-03-31
22234,379,Goal - 22234,running,2020-12-31,2021-12-31
22239,650,Goal - 22239,deleted,2020-12-31,2021-03-31
22240,650,Goal - 22240,deleted,2020-12-31,2021-03-31
22241,650,Goal - 22241,deleted,2020-12-31,2021-03-31
22242,379,Goal - 22242,running,2020-12-31,2021-12-31
22243,650,Goal - 22243,running,2020-12-31,2021-03-31
22244,650,Goal - 22244,running,2020-12-31,2021-03-31
22245,650,Goal - 22245,running,2020-12-31,2021-03-31
22246,197,Goal - 22246,running,2020-12-31,2021-03-31
22247,379,Goal - 22247,running,2020-12-31,2021-12-31
22248,379,Goal - 22248,running,2020-12-31,2021-12-31
22249,650,Goal - 22249,running,2020-12-31,2021-03-31
22250,379,Goal - 22250,running,2020-12-31,2021-12-31
22251,379,Goal - 22251,running,2020-12-31,2021-12-31
22252,200,Goal - 22252,running,2020-12-31,2021-06-30
22253,200,Goal - 22253,running,2020-12-31,2021-06-30
22254,200,Goal - 22254,running,2020-12-31,2021-06-30
22255,200,Goal - 22255,running,2020-12-31,2021-06-30
22256,200,Goal - 22256,running,2020-12-31,2021-06-30
22257,200,Goal - 22257,running,2020-12-31,2021-06-30
22258,379,Goal - 22258,running,2020-12-31,2021-12-31
22260,650,Goal - 22260,running,2020-12-31,2021-03-31
22261,650,Goal - 22261,running,2020-12-31,2021-03-31
22263,650,Goal - 22263,running,2020-12-31,2021-03-31
22264,650,Goal - 22264,running,2020-12-31,2021-03-31
22266,189,Goal - 22266,completed,2020-12-31,2021-03-31
22267,687,Goal - 22267,running,2020-12-31,2021-12-31
22289,189,Goal - 22289,completed,2020-12-31,2021-04-30
22290,384,Goal - 22290,running,2020-12-31,2021-12-31
22291,384,Goal - 22291,running,2020-12-31,2021-12-31
22291,597,Goal - 22291,running,2020-12-31,2021-12-31
22292,189,Goal - 22292,deleted,2020-12-31,2021-03-31
22293,632,Goal - 22293,running,2020-12-31,2021-04-30
22294,632,Goal - 22294,completed,2020-12-31,2021-03-31
22295,632,Goal - 22295,completed,2020-12-31,2021-03-31
22296,632,Goal - 22296,completed,2020-12-31,2021-03-31
22297,632,Goal - 22297,completed,2020-12-31,2021-03-31
22298,632,Goal - 22298,completed,2020-12-31,2021-03-31
22299,632,Goal - 22299,completed,2020-12-31,2021-03-31
22300,632,Goal - 22300,completed,2020-12-31,2021-03-31
22301,632,Goal - 22301,completed,2020-12-31,2021-03-31
22302,632,Goal - 22302,completed,2020-12-31,2021-03-31
22303,632,Goal - 22303,completed,2020-12-31,2021-03-31
22304,632,Goal - 22304,completed,2020-12-31,2021-03-31
22305,632,Goal - 22305,completed,2020-12-31,2021-03-31
22306,632,Goal - 22306,running,2020-12-31,2021-03-31
22307,632,Goal - 22307,running,2020-12-31,2021-03-31
22308,632,Goal - 22308,running,2020-12-31,2021-03-31
22309,632,Goal - 22309,running,2020-12-31,2021-03-31
22310,632,Goal - 22310,completed,2020-12-31,2021-03-31
22311,632,Goal - 22311,completed,2020-12-31,2021-03-31
22312,632,Goal - 22312,completed,2020-12-31,2021-03-31
22313,632,Goal - 22313,running,2020-12-31,2021-03-31
22314,632,Goal - 22314,completed,2020-12-31,2021-03-31
22315,632,Goal - 22315,completed,2020-12-31,2021-03-31
22316,632,Goal - 22316,completed,2020-12-31,2021-03-31
22317,365,Goal - 22317,running,2020-12-31,2021-12-31
22317,384,Goal - 22317,running,2020-12-31,2021-12-31
22318,384,Goal - 22318,running,2020-12-31,2021-12-31
22318,618,Goal - 22318,running,2020-12-31,2021-12-31
22319,384,Goal - 22319,running,2020-12-31,2021-12-31
22320,244,Goal - 22320,running,2020-12-31,2021-03-31
22320,280,Goal - 22320,running,2020-12-31,2021-03-31
22320,297,Goal - 22320,running,2020-12-31,2021-03-31
22321,244,Goal - 22321,running,2020-12-31,2021-03-31
22321,280,Goal - 22321,running,2020-12-31,2021-03-31
22322,244,Goal - 22322,running,2020-12-31,2021-03-31
22322,344,Goal - 22322,running,2020-12-31,2021-03-31
22323,244,Goal - 22323,running,2020-12-31,2021-03-31
22323,265,Goal - 22323,running,2020-12-31,2021-03-31
22323,344,Goal - 22323,running,2020-12-31,2021-03-31
22324,244,Goal - 22324,running,2020-12-31,2021-03-31
22324,306,Goal - 22324,running,2020-12-31,2021-03-31
22325,300,Goal - 22325,deleted,2020-12-31,2021-03-31
22326,244,Goal - 22326,running,2020-12-31,2021-03-31
22326,280,Goal - 22326,running,2020-12-31,2021-03-31
22326,297,Goal - 22326,running,2020-12-31,2021-03-31
22327,244,Goal - 22327,running,2020-12-31,2021-03-31
22327,280,Goal - 22327,running,2020-12-31,2021-03-31
